time,value,error,variable
36.06054,-238.10162,NA,Eh
36.07721,-238.14334,NA,Eh
36.093880000000006,-238.19581,NA,Eh
36.11054,-238.26878,NA,Eh
36.127210000000005,-238.3297,NA,Eh
36.143879999999996,-238.33270000000002,NA,Eh
0,6.68974,0.03177,pH
0.2,6.73477,0.03146,pH
0.4,6.727519999999999,0.03658,pH
0.6,6.717709999999999,0.03442,pH
0.8,6.71197,0.0298,pH
1,6.7212700000000005,0.03361,pH
1.2,6.731230000000001,0.02591,pH
1.4,6.71114,0.04093,pH
1.6,6.71607,0.030619999999999998,pH
1.8,6.714799999999999,0.03522,pH
2,6.7158999999999995,0.032240000000000005,pH
2.2,6.71828,0.03371999999999999,pH
2.4,6.70991,0.03759,pH
2.6,6.70145,0.03346,pH
2.8,6.71083,0.027880000000000002,pH
3,6.7118,0.03535,pH
3.2,6.72168,0.03314,pH
3.4,6.70671,0.04037,pH
3.6,6.72674,0.03215,pH
3.8,6.73915,0.024569999999999998,pH
4,6.71606,0.03453,pH
4.2,6.72656,0.028729999999999995,pH
4.4,6.72576,0.03459,pH
4.6,6.70879,0.029699999999999997,pH
4.8,6.71357,0.03024,pH
5,6.714119999999999,0.02618,pH
5.2,6.71469,0.03508,pH
5.4,6.72356,0.03515,pH
5.6,6.72676,0.03652,pH
5.8,6.73038,0.025159999999999995,pH
6,6.71385,0.02968,pH
6.2,6.74087,0.02528,pH
6.4,6.73046,0.02651,pH
6.6,6.724049999999999,0.03432,pH
6.8,6.73244,0.029319999999999995,pH
7,6.7322,0.02598,pH
7.2,6.73404,0.030169999999999995,pH
7.4,6.7287799999999995,0.03193,pH
7.6,6.73442,0.0351,pH
7.8,6.7352300000000005,0.030440000000000002,pH
8,6.7360500000000005,0.03168,pH
8.200000000000001,6.7325,0.03459,pH
8.4,6.74525,0.02199,pH
8.6,6.74311,0.03204,pH
8.8,6.731070000000001,0.035840000000000004,pH
9,6.736470000000001,0.026359999999999998,pH
9.200000000000001,6.71844,0.0348,pH
9.4,6.73919,0.026779999999999998,pH
9.6,6.722179999999999,0.03058,pH
9.8,6.736610000000001,0.02843,pH
10,6.73353,0.03185,pH
10.200000000000001,6.7183,0.03712,pH
10.4,6.74485,0.02635,pH
10.6,6.7181,0.033499999999999995,pH
10.8,6.71855,0.03355,pH
11,6.7264099999999996,0.027440000000000003,pH
11.2,6.72347,0.02853,pH
11.4,6.73243,0.024469999999999995,pH
11.6,6.731680000000001,0.02974,pH
11.8,6.73152,0.03163,pH
12,6.73286,0.025480000000000003,pH
12.2,6.71111,0.04316999999999999,pH
12.4,6.73318,0.03194,pH
12.6,6.743220000000001,0.02499,pH
12.8,6.731310000000001,0.028769999999999997,pH
13,6.729989999999999,0.029339999999999998,pH
13.2,6.727739999999999,0.028509999999999997,pH
13.4,6.71875,0.03173,pH
13.6,6.7279599999999995,0.029419999999999998,pH
13.8,6.731860000000001,0.0342,pH
14,6.735260000000001,0.024249999999999997,pH
14.2,6.73011,0.028799999999999996,pH
14.4,6.720559999999999,0.02757,pH
14.6,6.71603,0.027850000000000003,pH
14.8,6.7371799999999995,0.03129,pH
15,6.72349,0.03212,pH
15.2,6.720899999999999,0.0351,pH
15.4,6.730650000000001,0.02438,pH
15.6,6.73479,0.02763,pH
15.8,6.72276,0.03641,pH
16,6.71906,0.03654,pH
16.2,6.716670000000001,0.03557,pH
16.4,6.71935,0.035719999999999995,pH
16.6,6.7151,0.03181,pH
16.8,6.731860000000001,0.03549,pH
17,6.720129999999999,0.03122,pH
17.2,6.727529999999999,0.0292,pH
17.4,6.73614,0.022630000000000004,pH
17.6,6.72633,0.02607,pH
17.8,6.72725,0.03024,pH
18,6.72037,0.03335,pH
18.2,6.727149999999999,0.03053,pH
18.4,6.714899999999999,0.03235,pH
18.6,6.71001,0.03679,pH
18.8,6.72821,0.0386,pH
19,6.73305,0.024949999999999996,pH
19.2,6.724979999999999,0.03042,pH
19.4,6.740640000000001,0.03203000000000001,pH
19.6,6.72614,0.03151,pH
19.8,6.716260000000001,0.03186,pH
20,6.717139999999999,0.03192,pH
20.2,6.72942,0.02791,pH
20.4,6.72376,0.02968,pH
20.6,6.72994,0.028689999999999997,pH
20.8,6.71777,0.03199,pH
21,6.71162,0.030769999999999995,pH
21.2,6.7063500000000005,0.03424,pH
21.4,6.72086,0.0329,pH
21.6,6.71509,0.03067,pH
21.8,6.725149999999999,0.029840000000000002,pH
22,6.72077,0.02804,pH
22.2,6.7186,0.03455,pH
22.4,6.71001,0.03465,pH
22.6,6.71904,0.029159999999999995,pH
22.8,6.72121,0.029699999999999997,pH
23,6.71838,0.03581,pH
23.2,6.71805,0.03136,pH
23.4,6.717969999999999,0.03282,pH
23.6,6.72373,0.03462,pH
23.8,6.70956,0.02965,pH
24,6.717529999999999,0.03138,pH
